CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Total_Revenue,PC1,PC2
12415.0,24,21,124914.53,4,Elite VIP Customers,124914.53,10.368306954060222,5.198901270352006
12417.0,3,9,3649.1,0,Regular Customers,3649.1,0.8681999633522206,-0.6572165165474201
12418.0,113,1,668.58,0,Regular Customers,668.58,-0.46198647510776947,0.06700322187186877
12420.0,64,1,600.39,0,Regular Customers,600.39,-0.2802069119521428,-0.3794875136498255
12421.0,16,4,807.04,0,Regular Customers,807.04,0.18024954727438872,-0.7531776403470588
12422.0,96,3,803.5600000000001,0,Regular Customers,803.5600000000001,-0.2123261699744369,-0.046508153253762605
12423.0,1,8,1859.31,0,Regular Customers,1859.31,0.66223723423151,-0.7730345649654108
12424.0,163,2,1760.96,1,At-Risk / Inactive Customers,1760.96,-0.487832981202028,0.5857876626015882
12425.0,78,1,777.2,0,Regular Customers,777.2,-0.3210806180593854,-0.24483429399945073
12426.0,195,1,582.73,1,At-Risk / Inactive Customers,582.73,-0.7802505547147215,0.805187430306792
12427.0,22,3,825.8,0,Regular Customers,825.8,0.07100364959191904,-0.7151615936137805
12428.0,26,9,7956.46,0,Regular Customers,7956.46,1.0835194740457306,-0.2551201978969481
12429.0,9,4,3750.4,0,Regular Customers,3750.4,0.4138814110948975,-0.6839839333116828
12430.0,43,1,256.4,0,Regular Customers,256.4,-0.22443584446466427,-0.5850145797880875
12431.0,36,15,6419.95,3,High-Value Loyal Customers,6419.95,1.4637103159691465,-0.13106494881855293
12432.0,43,5,5059.32,0,Regular Customers,5059.32,0.46418444566281214,-0.3002389509315535
12433.0,1,7,13375.87,0,Regular Customers,13375.87,1.3843674306685847,-0.2715691597303035
12434.0,85,2,806.14,0,Regular Customers,806.14,-0.2579798496676756,-0.16306033241746162
12435.0,80,2,7829.89,0,Regular Customers,7829.89,0.2549714887555236,0.10797203537219524
12436.0,100,1,509.01,0,Regular Customers,509.01,-0.42370809203727794,-0.05782429028924125
12437.0,2,18,4951.41,3,High-Value Loyal Customers,4951.41,1.7530596374272491,-0.4534973785479952
12438.0,14,2,2906.85,0,Regular Customers,2906.85,0.1600859271487447,-0.7109721386482781
12441.0,367,1,173.55,1,At-Risk / Inactive Customers,173.55,-1.463939586692186,2.3432572526549875
12442.0,3,1,172.06,0,Regular Customers,172.06,-0.07806078106845758,-0.9507880337545388
12444.0,21,5,5005.46,0,Regular Customers,5005.46,0.544165225976296,-0.5017508596525222
12445.0,22,1,133.4,0,Regular Customers,133.4,-0.153124665712172,-0.7805904706792525
12446.0,58,1,1002.3100000000001,0,Regular Customers,1002.3100000000001,-0.22909784250901336,-0.4156854079683129
12447.0,243,1,476.49,1,At-Risk / Inactive Customers,476.49,-0.9704884628264814,1.2347741958065674
12448.0,44,1,449.45,0,Regular Customers,449.45,-0.21466813314917293,-0.567272151541358
12449.0,22,4,4067.29,0,Regular Customers,4067.29,0.38666583767286045,-0.5520723047205383
12450.0,156,2,197.88,1,At-Risk / Inactive Customers,197.88,-0.5710959045171753,0.45205646724079657
12451.0,11,5,9035.52,0,Regular Customers,9035.52,0.8656372399393083,-0.41077124542386756
12452.0,17,2,430.57,0,Regular Customers,430.57,-0.02547008258757682,-0.7953308052418077
12453.0,134,1,707.09,0,Regular Customers,707.09,-0.5392390267765974,0.25877452976548965
12454.0,56,1,3528.34,0,Regular Customers,3528.34,-0.043851038712625884,-0.32003710924058837
12455.0,73,6,2466.86,0,Regular Customers,2466.86,0.2553713597605812,-0.1283705938860138
12456.0,44,3,3181.04,0,Regular Customers,3181.04,0.15285689463287372,-0.4100185898651421
12457.0,66,7,2363.23,0,Regular Customers,2363.23,0.36245680997048985,-0.17925772564582626
12458.0,71,2,947.4,0,Regular Customers,947.4,-0.19473932519732634,-0.283390866376881
12461.0,94,2,826.88,0,Regular Customers,826.88,-0.29079022885799133,-0.0806818949055443
12462.0,19,2,1189.59,0,Regular Customers,1189.59,0.020289233852849416,-0.7430533686626092
12463.0,53,4,1344.78,0,Regular Customers,1344.78,0.07718070730846696,-0.39413576542646517
12464.0,10,8,1212.05,0,Regular Customers,1212.05,0.582452809496015,-0.7207361539934318
12465.0,17,2,742.1899999999999,0,Regular Customers,742.1899999999999,-0.0035568309816055577,-0.7812985629208862
12468.0,188,2,729.5400000000001,1,At-Risk / Inactive Customers,729.5400000000001,-0.6555540566510182,0.7655776067006654
12471.0,2,30,19788.65,3,High-Value Loyal Customers,19788.65,3.8490514045689572,0.42012395378782397
12472.0,32,7,6572.11,0,Regular Customers,6572.11,0.7878870557214616,-0.29741122569988837
12473.0,29,5,3928.0499999999997,0,Regular Customers,3928.0499999999997,0.4379401165738693,-0.477871485149757
12474.0,17,18,7324.09,3,High-Value Loyal Customers,7324.09,1.86279280116663,-0.21091478640729894
12475.0,54,1,723.38,0,Regular Customers,723.38,-0.233481730516382,-0.4644431827945196
12476.0,16,11,6816.42,0,Regular Customers,6816.42,1.2168662973119146,-0.3626999634746609
12477.0,23,6,13219.74,0,Regular Customers,13219.74,1.2019008381277692,-0.09663815598667408
12478.0,4,1,680.99,0,Regular Customers,680.99,-0.04608025312600326,-0.9188215354727256
12479.0,11,1,527.2,0,Regular Customers,527.2,-0.08354836210898801,-0.8624009616173591
12480.0,28,4,3281.63,0,Regular Customers,3281.63,0.30857200739513946,-0.5331542148697693
12481.0,23,10,5579.82,0,Regular Customers,5579.82,1.0155353006034793,-0.3721633616094916
12483.0,17,8,2484.98,0,Regular Customers,2484.98,0.6453122607828182,-0.6000704072861779
12484.0,33,6,4527.32,0,Regular Customers,4527.32,0.5525696759790942,-0.39756374706974057
12488.0,10,3,1298.66,0,Regular Customers,1298.66,0.14994713339652602,-0.8024614049815769
12489.0,336,1,334.93,1,At-Risk / Inactive Customers,334.93,-1.3345542127157046,2.069993081067154
12490.0,5,10,5417.93,0,Regular Customers,5417.93,1.07268877631331,-0.5423422965070896
12491.0,39,1,460.40000000000003,0,Regular Customers,460.40000000000003,-0.19485988843740193,-0.6120260264452339
12492.0,63,2,263.21000000000004,0,Regular Customers,263.21000000000004,-0.2123906808134446,-0.3865950533837712
12493.0,166,2,433.74,1,At-Risk / Inactive Customers,433.74,-0.5925866005578947,0.5531711446547376
12494.0,16,7,1246.1000000000001,0,Regular Customers,1246.1000000000001,0.4742821111494522,-0.6820315988682439
12497.0,82,1,1043.1,0,Regular Customers,1043.1,-0.31761300522185765,-0.1966632598106922
12498.0,21,3,403.70000000000005,0,Regular Customers,403.70000000000005,0.045129044366063444,-0.7432181387452
12500.0,23,11,4257.82,0,Regular Customers,4257.82,1.0102909211620095,-0.41456793546287113
12501.0,337,1,2169.39,1,At-Risk / Inactive Customers,2169.39,-1.2093618485584274,2.161648168539812
12502.0,96,5,3723.87,0,Regular Customers,3723.87,0.16846972887839762,0.11924346621978442
12504.0,18,2,482.04999999999995,0,Regular Customers,482.04999999999995,-0.025657634188000225,-0.7839632712424719
12506.0,233,1,73.5,1,At-Risk / Inactive Customers,73.5,-0.960750419827627,1.1261336578602616
12507.0,134,3,1304.81,0,Regular Customers,1304.81,-0.3217686495446883,0.31993996833874405
12508.0,26,2,397.88,0,Regular Customers,397.88,-0.06203768221723232,-0.7153583195532869
12509.0,284,1,176.5,1,At-Risk / Inactive Customers,176.5,-1.1476974233156931,1.5922906682538358
12510.0,143,2,982.5699999999999,0,Regular Customers,982.5699999999999,-0.4664167546106193,0.36974896385304307
12512.0,66,2,132.18,0,Regular Customers,132.18,-0.23302770804253267,-0.36534715973360243
12513.0,113,1,612.29,0,Regular Customers,612.29,-0.46594481196965293,0.06446848430610062
12514.0,267,1,1017.68,1,At-Risk / Inactive Customers,1017.68,-1.023815283636919,1.476329345881232
12515.0,353,1,383.7,1,At-Risk / Inactive Customers,383.7,-1.3958546879739213,2.2260288340074497
12516.0,78,2,1312.06,0,Regular Customers,1312.06,-0.19574980856219987,-0.20362449946817462
12517.0,28,5,2481.6,0,Regular Customers,2481.6,0.34003278147645005,-0.5520544901407362
12518.0,1,5,2056.89,0,Regular Customers,2056.89,0.41297346729639123,-0.8155127200723897
12519.0,64,1,330.84,0,Regular Customers,330.84,-0.2991617831747522,-0.39162534471844884
12520.0,79,5,2634.26,0,Regular Customers,2634.26,0.15657789041618855,-0.08366129094780074
12521.0,143,1,599.68,0,Regular Customers,599.68,-0.5810609687462766,0.33538237535960297
12522.0,39,2,192.72,0,Regular Customers,192.72,-0.12596403479624668,-0.606954591942943
12523.0,19,11,1789.77,0,Regular Customers,1789.77,0.8519671789871812,-0.5619017397787632
12524.0,9,8,4485.72,0,Regular Customers,4485.72,0.8164663304745121,-0.5823722504938513
12526.0,1,3,1316.66,0,Regular Customers,1316.66,0.18548172594675236,-0.8830953810740972
12527.0,82,3,348.71000000000004,0,Regular Customers,348.71000000000004,-0.1910043555189632,-0.19368150850168891
12528.0,9,6,1933.48,0,Regular Customers,1933.48,0.4615532713579264,-0.7315496852839326
12530.0,60,4,1662.28,0,Regular Customers,1662.28,0.07285391258444575,-0.3164930123674946
12531.0,15,1,125.22,0,Regular Customers,125.22,-0.12704635636534406,-0.844304550370957
12532.0,30,1,349.83000000000004,0,Regular Customers,349.83000000000004,-0.1683663932460734,-0.6984495070470953
12534.0,131,1,1089.18,0,Regular Customers,1089.18,-0.5009473530286879,0.24883186285651404
12535.0,92,2,716.35,0,Regular Customers,716.35,-0.2909474512930383,-0.10375783985168194
12536.0,43,3,12601.830000000002,0,Regular Customers,12601.830000000002,0.8191385216767647,0.005150003371243827
12538.0,29,1,363.95,0,Regular Customers,363.95,-0.16356582160408745,-0.7068630743682575
12539.0,22,4,5568.35,0,Regular Customers,5568.35,0.4922210185202362,-0.48447960316658634
12540.0,20,17,13400.24,3,High-Value Loyal Customers,13400.24,2.190928099211945,0.07271723806088429
12541.0,30,3,981.18,0,Regular Customers,981.18,0.05146885996141109,-0.6357697102514784
12544.0,36,1,372.7,0,Regular Customers,372.7,-0.1896040483072616,-0.6431233275880384
12545.0,75,2,1000.39,0,Regular Customers,1000.39,-0.20624363457091255,-0.24480716519803006
12546.0,47,2,1161.5,0,Regular Customers,1161.5,-0.08830018872847785,-0.4909353229704825
12547.0,198,2,207.79999999999998,1,At-Risk / Inactive Customers,207.79999999999998,-0.7303195085375879,0.8325775713800895
12548.0,166,1,95.19999999999999,1,At-Risk / Inactive Customers,95.19999999999999,-0.7041121037355749,0.5208016357676541
12550.0,79,1,964.83,0,Regular Customers,964.83,-0.3116940434607427,-0.22733592824350926
12551.0,358,1,168.0,1,At-Risk / Inactive Customers,168.0,-1.4300610402087097,2.261562820536995
12552.0,39,2,437.82,0,Regular Customers,437.82,-0.10872849802510376,-0.5959177438816572
12553.0,8,10,3692.28,0,Regular Customers,3692.28,0.9399173890434225,-0.5929001093256582
12556.0,50,2,599.56,0,Regular Customers,599.56,-0.13923899135557977,-0.4890912979375665
12557.0,16,5,11990.960000000001,0,Regular Customers,11990.960000000001,1.0544268080490415,-0.2324408885921356
12558.0,8,1,269.96,0,Regular Customers,269.96,-0.09021464725089809,-0.9011326455439678
12559.0,311,2,561.71,1,At-Risk / Inactive Customers,561.71,-1.1356965403560075,1.87109527349
12560.0,5,3,2134.01,0,Regular Customers,2134.01,0.22772753850866512,-0.810092564496942
12561.0,303,1,238.85,1,At-Risk / Inactive Customers,238.85,-1.2156582415813857,1.7670367095937913
12562.0,8,7,3781.7400000000002,0,Regular Customers,3781.7400000000002,0.6830505774910209,-0.6402469058540415
12564.0,261,1,456.9,1,At-Risk / Inactive Customers,456.9,-1.0404036897122688,1.39678108996095
12565.0,289,1,145.92,1,At-Risk / Inactive Customers,145.92,-1.1688860580185596,1.636160604653252
12566.0,86,1,351.65,0,Regular Customers,351.65,-0.381466653615883,-0.19160167683152945
12567.0,23,10,9401.28,0,Regular Customers,9401.28,1.2842620013356367,-0.20008309481111894
12569.0,2,32,4124.69,3,High-Value Loyal Customers,4124.69,2.9229934929368957,-0.25097373036943826
12571.0,40,2,519.61,0,Regular Customers,519.61,-0.10678463746912838,-0.5831853511930616
12572.0,9,2,1020.42,0,Regular Customers,1020.42,0.04646959920106595,-0.84116499672034
12573.0,227,1,160.54000000000002,1,At-Risk / Inactive Customers,160.54000000000002,-0.9317838465839976,1.0757567234865406
12574.0,316,1,218.45,1,At-Risk / Inactive Customers,218.45,-1.2665921919823653,1.8837601762812597
12576.0,36,5,1315.83,0,Regular Customers,1315.83,0.22759415910340647,-0.5321539646575353
12577.0,35,3,626.6,0,Regular Customers,626.6,0.007496406760583221,-0.6064894873235293
12578.0,21,2,2794.51,0,Regular Customers,2794.51,0.1255325998840949,-0.6526850721281205
12579.0,78,1,440.42,0,Regular Customers,440.42,-0.3447631316203218,-0.2599994906134035
12580.0,247,1,415.7,1,At-Risk / Inactive Customers,415.7,-0.9899938304367899,1.268234385878062
12581.0,40,1,197.71,0,Regular Customers,197.71,-0.21714000873382683,-0.6148055612154376
12582.0,239,2,511.36,1,At-Risk / Inactive Customers,511.36,-0.8650865750316006,1.2172718881659501
12583.0,3,15,7281.38,3,High-Value Loyal Customers,7281.38,1.6499387996034125,-0.39090466428554393
12584.0,4,9,2338.15,0,Regular Customers,2338.15,0.7722057517635955,-0.7071991779954019
12585.0,234,2,2040.1,1,At-Risk / Inactive Customers,2040.1,-0.7385466887210006,1.24086406637892
12586.0,17,1,196.94000000000003,0,Regular Customers,196.94000000000003,-0.12961826972013007,-0.8229762189428059
12587.0,8,1,144.0,0,Regular Customers,144.0,-0.09907220829411784,-0.9068046218058999
12588.0,39,1,214.89999999999998,0,Regular Customers,214.89999999999998,-0.21212355337952998,-0.6230808864984597
12589.0,29,2,646.68,0,Regular Customers,646.68,-0.0559649014831086,-0.6770066886566141
12590.0,211,2,9864.26,1,At-Risk / Inactive Customers,9864.26,-0.10077252724047672,1.3850498488808334
12591.0,317,1,452.84999999999997,1,At-Risk / Inactive Customers,452.84999999999997,-1.2539167309912853,1.9033645941947948
12592.0,92,2,437.6,0,Regular Customers,437.6,-0.3105492704483059,-0.11630994673492719
12593.0,109,3,418.09999999999997,0,Regular Customers,418.09999999999997,-0.2889312956250019,0.05377666898958905
12594.0,38,10,3338.2200000000003,0,Regular Customers,3338.2200000000003,0.800790322309611,-0.3373617048920092
12596.0,51,2,618.27,0,Regular Customers,618.27,-0.14173094336396058,-0.479199396377922
12597.0,19,4,3811.22,0,Regular Customers,3811.22,0.3800818274310819,-0.5907513035707221
12598.0,10,8,3023.08,0,Regular Customers,3023.08,0.7098052132440482,-0.6391855095853112
12599.0,29,7,1032.58,0,Regular Customers,1032.58,0.4097678797968484,-0.5740043218894477
12600.0,29,10,2599.04,0,Regular Customers,2599.04,0.7830796935935216,-0.4520914811275093
12601.0,190,5,577.0600000000001,1,At-Risk / Inactive Customers,577.0600000000001,-0.4107341328497463,0.8281853951721829
12602.0,59,1,153.12,0,Regular Customers,153.12,-0.2926208935123959,-0.44487502592066325
12603.0,22,1,739.1999999999999,0,Regular Customers,739.1999999999999,-0.11052455075518149,-0.7533113088859971
12604.0,79,2,254.18,0,Regular Customers,254.18,-0.2739480295728032,-0.24221142391546466
12607.0,60,1,1579.51,0,Regular Customers,1579.51,-0.19612418618988128,-0.37159532232547915
12609.0,78,3,1126.85,0,Regular Customers,1126.85,-0.12105462926818394,-0.19483944252763719
12610.0,23,5,2099.54,0,Regular Customers,2099.54,0.332204394991049,-0.6145055974255419
12611.0,52,1,1193.32,0,Regular Customers,1193.32,-0.1928200544220722,-0.4613805753370075
12612.0,74,1,704.0400000000001,0,Regular Customers,704.0400000000001,-0.31099467170772477,-0.2843262498718804
12613.0,57,5,3344.38,0,Regular Customers,3344.38,0.2902820709027355,-0.2507711956628082
12614.0,278,1,315.6,1,At-Risk / Inactive Customers,315.6,-1.1150699686183483,1.5442579946311168
12615.0,2,4,2291.19,0,Regular Customers,2291.19,0.3379226705803157,-0.8130378646654334
12616.0,95,2,713.3,0,Regular Customers,713.3,-0.3025848702154317,-0.07674700938028373
12617.0,29,1,352.98,0,Regular Customers,352.98,-0.16433723669335487,-0.7073570532472142
12618.0,22,1,177.31,0,Regular Customers,177.31,-0.15003689574227858,-0.7786132042640299
12619.0,16,9,3641.24,0,Regular Customers,3641.24,0.8181478311116251,-0.5399283739126302
12620.0,15,3,1339.41,0,Regular Customers,1339.41,0.13377445478458405,-0.7553794801194454
12621.0,2,20,13689.67,3,High-Value Loyal Customers,13689.67,2.542976267237534,-0.025763587804935355
12622.0,232,1,180.1,1,At-Risk / Inactive Customers,180.1,-0.9494466150538773,1.1218844630756464
12623.0,276,1,305.1,1,At-Risk / Inactive Customers,305.1,-1.108193038694287,1.5256863985693954
12624.0,106,2,641.13,0,Regular Customers,641.13,-0.34954401473374136,0.019546473977045113
12625.0,212,2,2683.82,1,At-Risk / Inactive Customers,2683.82,-0.6095117846179864,1.0707641710018587
12626.0,23,9,6620.48,0,Regular Customers,6620.48,1.0009957309825528,-0.3424275222871693
12627.0,11,7,4478.53,0,Regular Customers,4478.53,0.7206262065242238,-0.5817222942842745
12628.0,4,3,786.46,0,Regular Customers,786.46,0.1367748936873211,-0.8798221044807357
12630.0,10,2,1270.88,0,Regular Customers,1270.88,0.06027440625719908,-0.82083739733041
12631.0,57,1,640.5,0,Regular Customers,640.5,-0.2507328291631341,-0.4410270956145635
12633.0,59,4,2163.98,0,Regular Customers,2163.98,0.11194131824876484,-0.3029508621132928
12635.0,90,2,1689.18,0,Regular Customers,1689.18,-0.21492233543193923,-0.07805010582729914
12637.0,67,8,6002.9,0,Regular Customers,6002.9,0.7023115386523756,0.010810991260818583
12638.0,33,1,671.69,0,Regular Customers,671.69,-0.15715600208151437,-0.6568079858225663
12639.0,239,1,486.1,1,At-Risk / Inactive Customers,486.1,-0.9545820946937211,1.1990093713663397
12640.0,24,3,1174.58,0,Regular Customers,1174.58,0.08791471386998842,-0.6813572559683311
12641.0,115,1,185.9,0,Regular Customers,185.9,-0.5035440334479558,0.06336693247106504
12642.0,25,3,1013.26,0,Regular Customers,1013.26,0.07276297530547202,-0.6795721016811194
12643.0,128,6,3344.64,0,Regular Customers,3344.64,0.10767662823733437,0.4088723068424923
12644.0,130,1,477.91,0,Regular Customers,477.91,-0.5401244735176896,0.21225699643683074
12645.0,34,4,1775.18,0,Regular Customers,1775.18,0.17979191620647564,-0.5466932841952311
12646.0,5,2,1346.97,0,Regular Customers,1346.97,0.0846633236138997,-0.8626580193468433
12647.0,22,12,3722.82,0,Regular Customers,3722.82,1.064196365340008,-0.4305833058107847
12648.0,155,1,318.05,1,At-Risk / Inactive Customers,318.05,-0.646557077207164,0.4312932697741545
12649.0,107,3,623.51,0,Regular Customers,623.51,-0.26687148220743806,0.044927495877325876
12650.0,3,1,314.44,0,Regular Customers,314.44,-0.06804855860629794,-0.9443766652234663
12651.0,335,1,114.0,1,At-Risk / Inactive Customers,114.0,-1.34628245754886,2.0509952169822006
12652.0,331,1,919.98,1,At-Risk / Inactive Customers,919.98,-1.2743750105975151,2.0510909175952823
12653.0,149,2,2209.85,1,At-Risk / Inactive Customers,2209.85,-0.40295978363128426,0.479309701343488
12654.0,11,5,601.98,0,Regular Customers,601.98,0.2725871021143201,-0.7905333816897835
12656.0,17,5,4051.17,0,Regular Customers,4051.17,0.49228973407762144,-0.5809200816703648
12657.0,11,4,1643.18,0,Regular Customers,1643.18,0.25808550552422344,-0.7607732261783421
12658.0,19,1,686.05,0,Regular Customers,686.05,-0.10283913985619988,-0.7828528242249768
12659.0,30,1,91.68,0,Regular Customers,91.68,-0.1865196115956064,-0.7100739963454262
12660.0,11,1,245.1,0,Regular Customers,245.1,-0.10338575469625615,-0.8751039189331026
12662.0,1,11,3849.78,0,Regular Customers,3849.78,1.0653656124767035,-0.6320285624471861
12664.0,8,9,4881.88,0,Regular Customers,4881.88,0.9358513438888117,-0.556457504804446
12665.0,325,1,63.0,1,At-Risk / Inactive Customers,63.0,-1.3117923272873593,1.958204781643369
12667.0,58,1,620.13,0,Regular Customers,620.13,-0.25597290347676277,-0.43289496566746505
12668.0,12,4,3807.15,0,Regular Customers,3807.15,0.40644915373478213,-0.6542803100452422
12669.0,151,3,2744.0299999999997,1,At-Risk / Inactive Customers,2744.0299999999997,-0.2852920864371946,0.5385876567617602
12670.0,10,5,2996.05,0,Regular Customers,2996.05,0.4447467750965001,-0.6917778484664452
12672.0,330,1,225.89999999999998,1,At-Risk / Inactive Customers,225.89999999999998,-1.319375365684715,2.0107871185442034
12673.0,5,2,610.52,0,Regular Customers,610.52,0.03287584480888868,-0.8958203480075283
12674.0,39,4,1970.6,0,Regular Customers,1970.6,0.1744956981102116,-0.4926465723496682
12676.0,25,6,1331.39,0,Regular Customers,1331.39,0.35829168988745386,-0.6138715356655899
12678.0,42,12,17628.46,3,High-Value Loyal Customers,17628.46,1.96589397016021,0.37657519592639205
12679.0,59,4,1113.02,0,Regular Customers,1113.02,0.03803736180241496,-0.3502755697366665
12680.0,1,4,862.81,0,Regular Customers,862.81,0.24128602560715004,-0.8864071779205194
12681.0,15,22,13787.54,3,High-Value Loyal Customers,13787.54,2.6757975651214028,0.13053569361660539
12682.0,4,31,12279.82,3,High-Value Loyal Customers,12279.82,3.401131200475123,0.11722533097108148
12683.0,4,15,8476.57,3,High-Value Loyal Customers,8476.57,1.7301774240965178,-0.32803589203172767
12684.0,8,7,2283.63,0,Regular Customers,2283.63,0.5777028419046607,-0.7077067689674355
12685.0,28,6,2863.08,0,Regular Customers,2863.08,0.4545778438093847,-0.5177513939188848
12686.0,372,1,89.14,1,At-Risk / Inactive Customers,89.14,-1.4889135700053773,2.3847032252390674
12688.0,114,1,4873.8099999999995,0,Regular Customers,4873.8099999999995,-0.1700805511344072,0.2654140346740025
12689.0,26,2,1247.61,0,Regular Customers,1247.61,-0.0022843053892304226,-0.6770949947751704
12690.0,206,1,389.01,1,At-Risk / Inactive Customers,389.01,-0.8357571471911397,0.896007519613328
12691.0,28,6,1035.8,0,Regular Customers,1035.8,0.32608273311508024,-0.6000337754995714
12693.0,127,4,855.91,0,Regular Customers,855.91,-0.23896273332487558,0.2535053354360506
12694.0,70,2,869.67,0,Regular Customers,869.67,-0.1963976848178026,-0.2959404373472847
12695.0,7,4,582.1,0,Regular Customers,582.1,0.19870049517679184,-0.8447511997443884
